,itemId,Subject,Date,Format,Title,Description,Rights,Identifier,Creator,Coverage,Relation,Type
963,6446,Waterscapes,,Cellulose Negative,Creek near Penryn and Road to Mylor,,Morrab Library,O.971,Stanley Opie,nr. Penryn,,
964,6447,Waterscapes,,Acetate Negative,Boats moored up in a creek off the River Fal.,Boats moored up in a creek off the River Fal.,Morrab Library,O.972,Stanley Opie,,,
965,6448,Waterscapes,,Acetate Negative,View over countryside to the river Fal .,View over countryside to the river Fal .,Morrab Library,O.973,Stanley Opie,,,
966,6449,Waterscapes,,Quarter Plate Glass Negative,View from Hayle Towans across to St. Ives.,View from Hayle Towans across to St. Ives.,Morrab Library,O.974,Stanley Opie,Hayle,,
967,6450,Waterscapes,,Quarter Plate Glass Negative,Unidentified beach and cliffs.,Unidentified beach and cliffs.,Morrab Library,O.975,Stanley Opie,,,
968,6451,Waterscapes,,Quarter Plate Glass Negative,Unidentified moorland stream and bridge.,Unidentified moorland stream and bridge.,Morrab Library,O.976,Stanley Opie,,,
969,6452,Waterscapes,,Quarter Plate Glass Negative,Unidentified moorland stream and bridge.,Unidentified moorland stream and bridge.,Morrab Library,O.977,Stanley Opie,,,
970,6453,Waterscapes,,Quarter Plate Glass Negative,View from Gweek Bridge looking downstream.,View from Gweek Bridge looking downstream.,Morrab Library,O.978,Stanley Opie,Gweek,,
971,6454,Waterscapes,,Quarter Plate Glass Negative,View from Gweek Bridge looking downstream.,View from Gweek Bridge looking downstream.,Morrab Library,O.979,Stanley Opie,Gweek,,
972,6455,Waterscapes,,Quarter Plate Glass Negative,Cliffs and the Longships Lighthouse,Cliffs and the Longships Lighthouse .,Morrab Library,O.980,Stanley Opie,Land's End,,
973,6456,Waterscapes,,Quarter Plate Glass Negative,Cliffs and the Longships Lighthouse .,Cliffs and the Longships Lighthouse .,Morrab Library,O.981,Stanley Opie,Land's End,,
974,6457,Waterscapes,,Quarter Plate Glass Negative,Cliffs at Land's End.,Cliffs at Land's End.,Morrab Library,O.982,Stanley Opie,Land's End,,
975,6458,Waterscapes,,Quarter Plate Glass Negative,Cliffs at Land's End.,Cliffs at Land's End.,Morrab Library,O.983,Stanley Opie,Land's End,,
976,6459,Waterscapes,,Quarter Plate Glass Negative,Cliffs and the Longships Lighthouse,Cliffs and the Longships Lighthouse .,Morrab Library,O.984,Stanley Opie,Land's End,,
977,6460,Waterscapes,,Quarter Plate Glass Negative,"View of St. Mawes from the headland above Falmouth, looking across Fal estuary","View of St. Mawes from the headland above Falmouth, looking across Fal estuary.",Morrab Library,O.985,Stanley Opie,Falmouth,,
978,6461,Waterscapes,,Quarter Plate Glass Negative,View of Cape Cornwall and The Brisons.,View of Cape Cornwall and The Brisons.,Morrab Library,O.986,Stanley Opie,,,
979,6462,Waterscapes,,Quarter Plate Glass Negative,View of the Logan Rock looking from Pedn-men-an-Mere,View of the Logan Rock looking from Pedn-men-an-Mere.,Morrab Library,O.987,Stanley Opie,"Porthcurno, nr. Land's End",,
980,6463,Waterscapes,,Quarter Plate Glass Negative,View of the Logan Rock and surrounding cliffs from St. Levan,,Morrab Library,O.988,Stanley Opie,"Porthcurno, nr. Land's End",,
981,6464,Waterscapes,,Quarter Plate Glass Negative,Dozmary Pool,Dozmary Pool.,Morrab Library,O.989,Stanley Opie,"St. Neot, Bodmin Moor",,
982,6465,Waterscapes,,Quarter Plate Glass Negative,View of Godrevy Lighthouse.,View of Godrevy Lighthouse.,Morrab Library,O.990,Stanley Opie,Gwithian,,
983,6466,Waterscapes,,Quarter Plate Glass Negative,Cliffs at Portreath,Portreath Cliffs.,Morrab Library,O.991,Stanley Opie,Portreath,,
984,6467,Waterscapes,,Quarter Plate Glass Negative,"Gull Rock, Portreath.","Gull Rock, Portreath.",Morrab Library,O.992,Stanley Opie,"Portreath, nr. Illogan, Redruth",,
985,6468,Waterscapes,,Quarter Plate Glass Negative,"Unidentified Cliffs. Possibly Ralphs Cupboard, Portreath, nr. Illogan, Redruth","Unidentified Cliffs. Possibly Ralphs Cupboard, Portreath, nr. Illogan, Redruth",Morrab Library,O.993,Stanley Opie,,,
986,6469,Waterscapes,,Quarter Plate Glass Negative,Lamorna Cove.,Lamorna Cove.,Morrab Library,O.994,Stanley Opie,"nr. Mousehole, Penzance",,
987,6470,Waterscapes,,Quarter Plate Glass Negative,The Logan Rock.,The Logan Rock.,Morrab Library,O.995,Stanley Opie,"Porthcurno, nr. Land's End",,
988,6471,Waterscapes,,Quarter Plate Glass Negative,Cliffs nr St. Agnes.,Cliffs nr St. Agnes.,Morrab Library,O.996,Stanley Opie,nr. At. Agnes,,
989,6472,Waterscapes,,Quarter Plate Glass Negative,Sunset over Gull Rock and Portreath.,Sunset over Gull Rock and Portreath.,Morrab Library,O.997,Stanley Opie,"Portreath, nr. Illogan, Redruth",,
990,6473,Waterscapes,,Quarter Plate Glass Negative,View of Lamorna Cove.,View of Lamorna Cove.,Morrab Library,O.998,Stanley Opie,"nr. Mousehole, Penzance",,
991,6474,Waterscapes,1928-1939,Quarter Plate Glass Negative,View of Lamorna Cove,,Morrab Library,O.999,Stanley Opie,"nr. Mousehole, Penzance",,
992,6475,Waterscapes,1928-1939,Quarter Plate Glass Negative,View of Lamorna Cove,,Morrab Library,O.1000,Stanley Opie,"nr. Mousehole, Penzance",,
993,6476,Waterscapes,1928-1939,Quarter Plate Glass Negative,Trees on the banks of the river Fowey,Perhaps in the Lostwithiel area.,Morrab Library,O.1001,Stanley Opie,,,
994,14182,Crosses,1928-1939,Quarter Plate Glass Negative,Medieval cross outside unknown church,Duplicate of O.377,,O.378,Stanley Opie,,O.377,Photograph
995,14183,,1928-1939,Quarter Plate Glass Negative,Family group in a garden,Perhaps in Falmouth or Penryn.,Morrab Library,O.498,Stanley Opie,,,Photograph
996,14184,,1928-1939,Quarter Plate Glass Negative,Family group in a garden,Perhaps in Falmouth or Penryn?,Morrab Library,O.499,Stanley Opie,,,Photograph
997,14224,,1928-1939,Quarter Plate Glass Negative,"Hut circle, Bodmin Moor",,Morrab Library,O.877,Stanley Opie,Bodmin Moor,,
998,14225,,1928-1939,Quarter Plate Glass Negative,"Hut circle, Bodmin Moor",An unidentified hut circle on Bodmin Moor,Morrab Library,O.878,Stanley Opie,Bodmin Moor,,Photograph
999,14226,Stone Circles,1928-1939,Quarter Plate Glass Negative,"The Nine Maidens, Four Lanes, Redruth",,Morrab Library,O.908,Stanley Opie,Four Lanes,,
1000,14227,Stone Circles,1928-1939,Quarter Plate Glass Negative,"The Nine Maidens, Four Lanes, Redruth",,Morrab Library,O.909,Stanley Opie,Four Lanes,,
